f_1,f_2,f_3,"w_1,1","w_1,2","w_1,3","w_2,1","w_2,2","w_2,3","w_3,1","w_3,2","w_3,3"
0,212,238,0,-3,3,-1,3,3,-1,3,-2
0,212,240,-1,-1,0,0,1,-2,-1,1,3
0,212,242,-1,-1,1,0,1,-2,-1,1,3
0,212,244,-1,-1,-2,0,1,1,-1,1,3
0,212,250,0,-3,3,-1,3,0,-1,3,1
0,212,252,0,-3,0,-1,3,3,-1,3,1
0,212,254,0,-3,3,-1,3,3,-1,3,1
0,220,220,0,-2,-1,-1,3,3,-1,2,1
0,220,238,0,-2,3,-1,3,3,-1,2,-2
0,220,240,-1,-1,0,0,3,-2,-1,1,3
0,220,242,-1,-1,1,0,3,-2,-1,1,3
0,220,244,-1,-1,-2,0,3,1,-1,1,3
0,220,250,0,-2,3,-1,3,0,-1,2,1
0,220,252,0,-2,0,-1,3,3,-1,2,1
0,220,254,0,-2,3,-1,3,3,-1,2,1
0,238,238,0,3,3,-1,3,3,-1,-2,-2
0,238,240,-1,3,0,0,3,-2,-1,-2,3
0,238,242,-1,3,1,0,3,-2,-1,-2,3
0,238,244,-1,3,-2,0,3,1,-1,-2,3
0,238,250,0,3,3,-1,3,0,-1,-2,1
0,238,252,0,3,0,-1,3,3,-1,-2,1
0,238,254,0,3,3,-1,3,3,-1,-2,1
0,240,240,-1,-1,0,0,-1,-2,-1,3,3
0,240,242,-1,-1,1,0,-1,-2,-1,3,3
0,240,244,-1,-1,-2,0,-1,1,-1,3,3
0,240,250,0,-1,3,-1,-1,0,-1,3,1
0,240,252,0,-1,0,-1,-1,3,-1,3,1
0,240,254,0,-1,3,-1,-1,3,-1,3,1
0,242,242,-1,1,1,0,-2,-2,-1,3,3
0,242,244,-1,1,-2,0,-2,1,-1,3,3
0,242,250,0,2,3,-1,-2,0,-1,3,1
0,242,252,0,2,0,-1,-2,3,-1,3,1
0,242,254,0,2,3,-1,-2,3,-1,3,1
0,244,244,-1,-1,-2,0,1,1,-1,2,3
0,244,250,0,-2,3,-1,2,0,-1,3,1
0,244,252,0,-2,0,-1,2,3,-1,3,1
0,244,254,0,-2,3,-1,2,3,-1,3,1
0,250,250,0,3,3,-1,-2,0,-1,3,1
0,250,252,0,3,0,-1,-2,3,-1,3,1
0,250,254,0,3,3,-1,-2,3,-1,3,1
0,252,252,0,-2,0,-1,3,3,-1,3,1
0,252,254,0,-2,3,-1,3,3,-1,3,1
0,254,254,0,3,3,-1,3,3,-1,3,1
2,2,2,1,1,1,-1,-1,-1,-1,-1,-1
2,2,4,1,1,-1,-1,-1,1,-1,-1,-1
2,2,10,1,3,3,-1,-3,-2,-1,-3,-3
2,2,12,1,3,0,-1,-3,1,-1,-3,-1
2,2,14,1,3,1,-1,-3,1,-1,-3,-2
2,2,16,1,1,-2,-1,-1,-2,-1,-1,1
2,2,34,1,1,2,-1,-1,-2,-1,-1,-1
2,2,42,1,3,3,-1,-3,-2,-1,-3,-1
2,2,48,1,1,-1,-1,-1,-2,-1,-1,2
2,2,50,1,1,1,-1,-1,-3,-1,-1,2
2,2,68,1,1,-2,-1,-1,2,-1,-1,-1
2,2,76,1,3,-1,-1,-3,2,-1,-3,-1
2,2,80,1,1,-1,-1,-1,0,-1,-1,1
2,2,84,1,1,-2,-1,-1,1,-1,-1,1
2,2,112,1,1,-1,-1,-1,-1,-1,-1,2
2,2,142,1,3,1,-1,-3,1,-1,-3,-1
2,2,170,1,3,3,-1,-3,-1,-1,-3,-1
2,2,174,1,3,3,-1,-3,1,-1,-3,-1
2,2,178,1,1,1,-1,-1,-3,-1,-1,3
2,2,186,1,3,2,-1,-3,-1,-1,-3,1
2,2,204,1,3,0,-1,-3,2,-1,-3,-1
2,2,206,1,3,1,-1,-3,2,-1,-3,-1
2,2,212,1,1,-2,-1,-1,2,-1,-1,1
2,2,220,1,3,-1,-1,-3,2,-1,-3,1
2,2,238,1,3,3,-1,-3,2,-1,-3,-1
2,2,240,1,1,-1,-1,-1,-1,-1,-1,3
2,2,242,1,1,1,-1,-1,-2,-1,-1,3
2,2,244,1,1,-2,-1,-1,2,-1,-1,3
2,2,250,1,3,1,-1,-3,0,-1,-3,1
2,2,252,1,3,0,-1,-3,2,-1,-3,1
2,2,254,1,3,1,-1,-3,2,-1,-3,1
2,4,4,1,-1,-1,-1,1,1,-1,-1,-2
2,4,10,1,-3,1,-1,3,0,-1,-3,-3
2,4,12,1,-3,0,-1,3,3,-1,-3,-3
2,4,14,1,-3,1,-1,3,2,-1,-3,-3
2,4,16,1,-1,-2,-1,1,-3,-1,-1,2
2,4,34,1,-1,3,-1,1,-3,-1,-1,-2
2,4,42,1,-3,3,-1,3,-1,-1,-3,-2
2,4,48,1,-1,0,-1,1,-3,-1,-1,2
2,4,50,1,-1,1,-1,1,-3,-1,-1,2
2,4,68,1,-1,-2,-1,1,2,-1,-1,-1
2,4,76,1,-3,-1,-1,3,3,-1,-3,-2
2,4,80,1,-1,-3,-1,1,-2,-1,-1,3
2,4,84,1,-1,-3,-1,1,1,-1,-1,2
2,4,112,1,-1,-2,-1,1,-2,-1,-1,3
2,4,142,1,-3,1,-1,3,3,-1,-3,-3
2,4,170,1,-3,3,-1,3,0,-1,-3,-2
2,4,174,1,-3,3,-1,3,2,-1,-3,-2
2,4,178,1,-1,1,-1,1,-3,-1,-1,3
2,4,186,1,-3,3,-1,3,-1,-1,-3,1
2,4,204,1,-3,0,-1,3,3,-1,-3,-2
2,4,206,1,-3,2,-1,3,3,-1,-3,-2
2,4,212,1,-1,-3,-1,1,1,-1,-1,3
2,4,220,1,-3,-1,-1,3,3,-1,-3,1
2,4,238,1,-3,3,-1,3,3,-1,-3,-2
2,4,240,1,-1,0,-1,1,-2,-1,-1,3
2,4,242,1,-1,1,-1,1,-2,-1,-1,3
2,4,244,1,-1,-2,-1,1,1,-1,-1,3
2,4,250,1,-3,3,-1,3,0,-1,-3,1
2,4,252,1,-3,0,-1,3,3,-1,-3,1
2,4,254,1,-3,3,-1,3,3,-1,-3,1
2,10,10,1,3,1,-1,-2,0,-1,-3,-1
2,10,12,1,3,0,-1,-2,1,-1,-3,-1
2,10,14,1,3,1,-1,-2,2,-1,-3,-3
2,10,16,1,2,-2,-1,-1,-3,-1,-2,2
2,10,34,1,2,2,-1,-1,-3,-1,-2,-1
2,10,42,1,3,2,-1,-2,-1,-1,-3,-1
2,10,48,1,2,0,-1,-1,-3,-1,-2,2
2,10,50,1,2,1,-1,-1,-3,-1,-2,2
2,10,68,1,2,-2,-1,-1,2,-1,-2,-1
2,10,76,1,3,-1,-1,-2,2,-1,-3,-1
2,10,80,1,2,-3,-1,-1,-2,-1,-2,3
2,10,84,1,2,-3,-1,-1,1,-1,-2,2
2,10,112,1,2,-2,-1,-1,-2,-1,-2,3
2,10,142,1,3,1,-1,-2,1,-1,-3,-1
2,10,170,1,3,2,-1,-2,0,-1,-3,-1
2,10,174,1,3,2,-1,-2,1,-1,-3,-1
2,10,178,1,2,1,-1,-1,-3,-1,-2,3
2,10,186,1,3,2,-1,-2,-1,-1,-3,1
2,10,204,1,3,0,-1,-2,2,-1,-3,-1
2,10,206,1,3,1,-1,-2,2,-1,-3,-1
2,10,212,1,2,-3,-1,-1,1,-1,-2,3
2,10,220,1,3,-1,-1,-2,2,-1,-3,1
2,10,238,1,3,2,-1,-2,2,-1,-3,-1
2,10,240,1,2,0,-1,-1,-2,-1,-2,3
2,10,242,1,2,1,-1,-1,-2,-1,-2,3
2,10,244,1,2,-2,-1,-1,1,-1,-2,3
2,10,250,1,3,1,-1,-2,0,-1,-3,1
2,10,252,1,3,0,-1,-2,2,-1,-3,1
2,10,254,1,3,1,-1,-2,2,-1,-3,1
2,12,12,1,-2,0,-1,3,3,-1,-3,-3
2,12,14,1,-2,1,-1,3,2,-1,-3,-3
2,12,16,1,-1,-2,-1,2,-3,-1,-2,2
2,12,34,1,-1,2,-1,2,-3,-1,-2,-1
2,12,42,1,-2,3,-1,3,-1,-1,-3,-2
2,12,48,1,-1,0,-1,2,-3,-1,-2,2
2,12,50,1,-1,1,-1,2,-3,-1,-2,2
2,12,68,1,-1,-2,-1,2,2,-1,-2,-1
2,12,76,1,-2,-1,-1,3,3,-1,-3,-2
2,12,80,1,-1,-3,-1,2,-2,-1,-2,3
2,12,84,1,-1,-3,-1,2,1,-1,-2,2
2,12,112,1,-1,-2,-1,2,-2,-1,-2,3
2,12,142,1,-2,1,-1,3,3,-1,-3,-3
2,12,170,1,-2,3,-1,3,0,-1,-3,-2
2,12,174,1,-2,3,-1,3,2,-1,-3,-2
2,12,178,1,-1,1,-1,2,-3,-1,-2,3
2,12,186,1,-2,3,-1,3,-1,-1,-3,1
2,12,204,1,-2,0,-1,3,3,-1,-3,-2
2,12,206,1,-2,2,-1,3,3,-1,-3,-2
2,12,212,1,-1,-3,-1,2,1,-1,-2,3
2,12,220,1,-2,-1,-1,3,3,-1,-3,1
2,12,238,1,-2,3,-1,3,3,-1,-3,-2
2,12,240,1,-1,0,-1,2,-2,-1,-2,3
2,12,242,1,-1,1,-1,2,-2,-1,-2,3
2,12,244,1,-1,-2,-1,2,1,-1,-2,3
2,12,250,1,-2,3,-1,3,0,-1,-3,1
2,12,252,1,-2,0,-1,3,3,-1,-3,1
2,12,254,1,-2,3,-1,3,3,-1,-3,1
2,14,14,1,2,1,-1,1,2,-1,-3,-3
2,14,16,1,2,-2,-1,1,-3,-1,-3,2
2,14,34,1,2,2,-1,1,-3,-1,-3,-1
2,14,42,1,2,3,-1,1,-1,-1,-3,-2
2,14,48,1,2,0,-1,1,-3,-1,-3,2
2,14,50,1,2,1,-1,1,-3,-1,-3,2
2,14,68,1,2,-2,-1,1,2,-1,-3,-1
2,14,76,1,2,-1,-1,1,3,-1,-3,-2
2,14,80,1,2,-3,-1,1,-2,-1,-3,3
2,14,84,1,2,-3,-1,1,1,-1,-3,2
2,14,112,1,2,-2,-1,1,-2,-1,-3,3
2,14,142,1,2,1,-1,1,3,-1,-3,-3
2,14,170,1,2,3,-1,1,0,-1,-3,-2
2,14,174,1,2,3,-1,1,2,-1,-3,-2
2,14,178,1,2,1,-1,1,-3,-1,-3,3
2,14,186,1,2,3,-1,1,-1,-1,-3,1
2,14,204,1,2,0,-1,1,3,-1,-3,-2
2,14,206,1,2,2,-1,1,3,-1,-3,-2
2,14,212,1,2,-3,-1,1,1,-1,-3,3
2,14,220,1,2,-1,-1,1,3,-1,-3,1
2,14,238,1,2,3,-1,1,3,-1,-3,-2
2,14,240,1,2,0,-1,1,-2,-1,-3,3
2,14,242,1,2,1,-1,1,-2,-1,-3,3
2,14,244,1,2,-2,-1,1,1,-1,-3,3
2,14,250,1,2,3,-1,1,0,-1,-3,1
2,14,252,1,2,0,-1,1,3,-1,-3,1
2,14,254,1,2,3,-1,1,3,-1,-3,1
2,16,16,1,-2,-2,-1,-2,-3,-1,2,2
2,16,34,1,-3,3,-1,-3,-3,-1,3,-2
2,16,42,1,-3,3,-1,-3,-1,-1,3,-2
2,16,48,1,-2,0,-1,-2,-3,-1,2,2
2,16,50,1,-1,1,-1,-1,-3,-1,1,2
2,16,68,1,-3,-2,-1,-3,2,-1,3,-1
2,16,76,1,-3,-1,-1,-3,3,-1,3,-2
2,16,80,1,-2,-3,-1,-2,-2,-1,2,3
2,16,84,1,-2,-3,-1,-2,1,-1,2,2
2,16,112,1,-2,-2,-1,-2,-2,-1,2,3
2,16,142,1,-3,1,-1,-3,3,-1,3,-3
2,16,170,1,-3,3,-1,-3,0,-1,3,-2
2,16,174,1,-3,3,-1,-3,2,-1,3,-2
2,16,178,1,-2,1,-1,-2,-3,-1,2,3
2,16,186,1,-3,3,-1,-3,-1,-1,3,1
2,16,204,1,-3,0,-1,-3,3,-1,3,-2
2,16,206,1,-3,2,-1,-3,3,-1,3,-2
2,16,212,1,-2,-3,-1,-2,1,-1,2,3
2,16,220,1,-3,-1,-1,-3,3,-1,3,1
2,16,238,1,-3,3,-1,-3,3,-1,3,-2
2,16,240,1,-2,0,-1,-2,-2,-1,2,3
2,16,242,1,-2,1,-1,-2,-2,-1,2,3
2,16,244,1,-2,-2,-1,-2,1,-1,2,3
2,16,250,1,-3,3,-1,-3,0,-1,3,1
2,16,252,1,-3,0,-1,-3,3,-1,3,1
2,16,254,1,-3,3,-1,-3,3,-1,3,1
2,34,34,1,1,2,-1,-1,-2,-1,0,-1
2,34,42,1,3,3,-1,-3,-1,-1,-2,-2
2,34,48,1,1,-1,-1,-1,-2,-1,0,2
2,34,50,1,1,1,-1,-1,-3,-1,0,2
2,34,68,1,1,-2,-1,-1,2,-1,0,-1
2,34,76,1,3,-1,-1,-3,3,-1,-2,-2
2,34,80,1,1,-2,-1,-1,-1,-1,0,2
2,34,84,1,1,-2,-1,-1,1,-1,0,1
2,34,112,1,1,-2,-1,-1,-1,-1,0,3
2,34,142,1,3,1,-1,-3,3,-1,-2,-3
2,34,170,1,3,3,-1,-3,0,-1,-2,-2
2,34,174,1,3,3,-1,-3,2,-1,-2,-2
2,34,178,1,1,1,-1,-1,-3,-1,0,3
2,34,186,1,3,3,-1,-3,-1,-1,-2,1
2,34,204,1,3,0,-1,-3,3,-1,-2,-2
2,34,206,1,3,2,-1,-3,3,-1,-2,-2
2,34,212,1,1,-2,-1,-1,2,-1,0,1
2,34,220,1,3,-1,-1,-3,3,-1,-2,1
2,34,238,1,3,3,-1,-3,3,-1,-2,-2
2,34,240,1,1,-1,-1,-1,-1,-1,0,3
2,34,242,1,1,1,-1,-1,-2,-1,0,3
2,34,244,1,1,-2,-1,-1,2,-1,0,3
2,34,250,1,3,3,-1,-3,0,-1,-2,1
2,34,252,1,3,0,-1,-3,3,-1,-2,1
2,34,254,1,3,3,-1,-3,3,-1,-2,1
2,42,42,1,3,3,-1,-2,-1,-1,-2,-2
2,42,48,1,2,0,-1,-1,-3,-1,-1,2
2,42,50,1,2,1,-1,-1,-3,-1,-1,2
2,42,68,1,2,-2,-1,-1,2,-1,-1,-1
2,42,76,1,3,-1,-1,-2,3,-1,-2,-2
2,42,80,1,2,-3,-1,-1,-2,-1,-1,3
2,42,84,1,2,-3,-1,-1,1,-1,-1,2
2,42,112,1,2,-2,-1,-1,-2,-1,-1,3
2,42,142,1,3,1,-1,-2,3,-1,-2,-3
2,42,170,1,3,3,-1,-2,0,-1,-2,-2
2,42,174,1,3,3,-1,-2,2,-1,-2,-2
2,42,178,1,2,1,-1,-1,-3,-1,-1,3
2,42,186,1,3,3,-1,-2,-1,-1,-2,1
2,42,204,1,3,0,-1,-2,3,-1,-2,-2
2,42,206,1,3,2,-1,-2,3,-1,-2,-2
2,42,212,1,2,-3,-1,-1,1,-1,-1,3
2,42,220,1,3,-1,-1,-2,3,-1,-2,1
2,42,238,1,3,3,-1,-2,3,-1,-2,-2
2,42,240,1,2,0,-1,-1,-2,-1,-1,3
2,42,242,1,2,1,-1,-1,-2,-1,-1,3
2,42,244,1,2,-2,-1,-1,1,-1,-1,3
2,42,250,1,3,3,-1,-2,0,-1,-2,1
2,42,252,1,3,0,-1,-2,3,-1,-2,1
2,42,254,1,3,3,-1,-2,3,-1,-2,1
2,48,48,1,-2,0,-1,-3,-3,-1,3,2
2,48,50,1,-2,1,-1,-3,-3,-1,3,2
2,48,68,1,-2,-2,-1,-3,2,-1,3,-1
2,48,76,1,-2,-1,-1,-3,3,-1,3,-2
2,48,80,1,-2,-3,-1,-3,-2,-1,3,3
2,48,84,1,-2,-3,-1,-3,1,-1,3,2
2,48,112,1,-2,-2,-1,-3,-2,-1,3,3
2,48,142,1,-2,1,-1,-3,3,-1,3,-3
2,48,170,1,-2,3,-1,-3,0,-1,3,-2
2,48,174,1,-2,3,-1,-3,2,-1,3,-2
2,48,178,1,-2,1,-1,-3,-3,-1,3,3
2,48,186,1,-2,3,-1,-3,-1,-1,3,1
2,48,204,1,-2,0,-1,-3,3,-1,3,-2
2,48,206,1,-2,2,-1,-3,3,-1,3,-2
2,48,212,1,-2,-3,-1,-3,1,-1,3,3
2,48,220,1,-2,-1,-1,-3,3,-1,3,1
2,48,238,1,-2,3,-1,-3,3,-1,3,-2
2,48,240,1,-2,0,-1,-3,-2,-1,3,3
2,48,242,1,-2,1,-1,-3,-2,-1,3,3
2,48,244,1,-2,-2,-1,-3,1,-1,3,3
2,48,250,1,-2,3,-1,-3,0,-1,3,1
2,48,252,1,-2,0,-1,-3,3,-1,3,1
2,48,254,1,-2,3,-1,-3,3,-1,3,1
2,50,50,1,1,1,-1,-2,-3,-1,1,2
2,50,68,1,1,-2,-1,-2,2,-1,1,-1
2,50,76,1,2,-1,-1,-3,3,-1,1,-2
2,50,80,1,1,-2,-1,-2,-1,-1,1,2
2,50,84,1,1,-2,-1,-2,1,-1,1,1
2,50,112,1,1,-2,-1,-2,-2,-1,1,3
2,50,142,1,2,1,-1,-3,3,-1,1,-3
2,50,170,1,2,3,-1,-3,0,-1,1,-2
2,50,174,1,2,3,-1,-3,2,-1,1,-2
2,50,178,1,1,1,-1,-2,-3,-1,1,3
2,50,186,1,2,3,-1,-3,-1,-1,1,1
2,50,204,1,2,0,-1,-3,3,-1,1,-2
2,50,206,1,2,2,-1,-3,3,-1,1,-2
2,50,212,1,1,-2,-1,-2,2,-1,1,1
2,50,220,1,2,-1,-1,-3,3,-1,1,1
2,50,238,1,2,3,-1,-3,3,-1,1,-2
2,50,240,1,1,-1,-1,-2,-1,-1,1,3
2,50,242,1,1,1,-1,-2,-2,-1,1,3
2,50,244,1,1,-2,-1,-2,2,-1,1,3
2,50,250,1,2,3,-1,-3,0,-1,1,1
2,50,252,1,2,0,-1,-3,3,-1,1,1
2,50,254,1,2,3,-1,-3,3,-1,1,1
2,68,68,1,-1,-2,-1,1,2,-1,0,-1
2,68,76,1,-3,-1,-1,3,3,-1,-2,-2
2,68,80,1,-1,-3,-1,1,-2,-1,0,3
2,68,84,1,-1,-3,-1,1,1,-1,0,2
2,68,112,1,-1,-2,-1,1,-2,-1,0,3
2,68,142,1,-3,1,-1,3,3,-1,-2,-3
2,68,170,1,-3,3,-1,3,0,-1,-2,-2
2,68,174,1,-3,3,-1,3,2,-1,-2,-2
2,68,178,1,-1,1,-1,1,-3,-1,0,3
2,68,186,1,-3,3,-1,3,-1,-1,-2,1
2,68,204,1,-3,0,-1,3,3,-1,-2,-2
2,68,206,1,-3,2,-1,3,3,-1,-2,-2
2,68,212,1,-1,-3,-1,1,1,-1,0,3
2,68,220,1,-3,-1,-1,3,3,-1,-2,1
2,68,238,1,-3,3,-1,3,3,-1,-2,-2
2,68,240,1,-1,0,-1,1,-2,-1,0,3
2,68,242,1,-1,1,-1,1,-2,-1,0,3
2,68,244,1,-1,-2,-1,1,1,-1,0,3
2,68,250,1,-3,3,-1,3,0,-1,-2,1
2,68,252,1,-3,0,-1,3,3,-1,-2,1
2,68,254,1,-3,3,-1,3,3,-1,-2,1
2,76,76,1,-2,-1,-1,3,3,-1,-2,-2
2,76,80,1,-1,-3,-1,2,-2,-1,-1,3
2,76,84,1,-1,-3,-1,2,1,-1,-1,2
2,76,112,1,-1,-2,-1,2,-2,-1,-1,3
2,76,142,1,-2,1,-1,3,3,-1,-2,-3
2,76,170,1,-2,3,-1,3,0,-1,-2,-2
2,76,174,1,-2,3,-1,3,2,-1,-2,-2
2,76,178,1,-1,1,-1,2,-3,-1,-1,3
2,76,186,1,-2,3,-1,3,-1,-1,-2,1
2,76,204,1,-2,0,-1,3,3,-1,-2,-2
2,76,206,1,-2,2,-1,3,3,-1,-2,-2
2,76,212,1,-1,-3,-1,2,1,-1,-1,3
2,76,220,1,-2,-1,-1,3,3,-1,-2,1
2,76,238,1,-2,3,-1,3,3,-1,-2,-2
2,76,240,1,-1,0,-1,2,-2,-1,-1,3
2,76,242,1,-1,1,-1,2,-2,-1,-1,3
2,76,244,1,-1,-2,-1,2,1,-1,-1,3
2,76,250,1,-2,3,-1,3,0,-1,-2,1
2,76,252,1,-2,0,-1,3,3,-1,-2,1
2,76,254,1,-2,3,-1,3,3,-1,-2,1
2,80,80,1,-2,-3,-1,-1,-2,-1,2,3
2,80,84,1,-2,-3,-1,-1,1,-1,2,2
2,80,112,1,-2,-2,-1,-1,-2,-1,2,3
2,80,142,1,-3,1,-1,-2,3,-1,3,-3
2,80,170,1,-3,3,-1,-2,0,-1,3,-2
2,80,174,1,-3,3,-1,-2,2,-1,3,-2
2,80,178,1,-2,1,-1,-1,-3,-1,2,3
2,80,186,1,-3,3,-1,-2,-1,-1,3,1
2,80,204,1,-3,0,-1,-2,3,-1,3,-2
2,80,206,1,-3,2,-1,-2,3,-1,3,-2
2,80,212,1,-2,-3,-1,-1,1,-1,2,3
2,80,220,1,-3,-1,-1,-2,3,-1,3,1
2,80,238,1,-3,3,-1,-2,3,-1,3,-2
2,80,240,1,-2,0,-1,-1,-2,-1,2,3
2,80,242,1,-2,1,-1,-1,-2,-1,2,3
2,80,244,1,-2,-2,-1,-1,1,-1,2,3
2,80,250,1,-3,3,-1,-2,0,-1,3,1
2,80,252,1,-3,0,-1,-2,3,-1,3,1
2,80,254,1,-3,3,-1,-2,3,-1,3,1
2,84,84,1,-2,-3,-1,1,1,-1,1,2
2,84,112,1,-2,-2,-1,1,-2,-1,1,3
2,84,142,1,-3,1,-1,2,3,-1,1,-3
2,84,170,1,-3,3,-1,2,0,-1,1,-2
2,84,174,1,-3,3,-1,2,2,-1,1,-2
2,84,178,1,-2,1,-1,1,-3,-1,1,3
2,84,186,1,-3,3,-1,2,-1,-1,1,1
2,84,204,1,-3,0,-1,2,3,-1,1,-2
2,84,206,1,-3,2,-1,2,3,-1,1,-2
2,84,212,1,-2,-3,-1,1,1,-1,1,3
2,84,220,1,-3,-1,-1,2,3,-1,1,1
2,84,238,1,-3,3,-1,2,3,-1,1,-2
2,84,240,1,-2,0,-1,1,-2,-1,1,3
2,84,242,1,-2,1,-1,1,-2,-1,1,3
2,84,244,1,-2,-2,-1,1,1,-1,1,3
2,84,250,1,-3,3,-1,2,0,-1,1,1
2,84,252,1,-3,0,-1,2,3,-1,1,1
2,84,254,1,-3,3,-1,2,3,-1,1,1
2,112,112,1,-2,-2,-1,-2,-2,-1,3,3
2,112,142,1,-2,1,-1,-2,3,-1,3,-3
2,112,170,1,-2,3,-1,-2,0,-1,3,-2
2,112,174,1,-2,3,-1,-2,2,-1,3,-2
2,112,178,1,-2,1,-1,-2,-3,-1,3,3
2,112,186,1,-2,3,-1,-2,-1,-1,3,1
2,112,204,1,-2,0,-1,-2,3,-1,3,-2
2,112,206,1,-2,2,-1,-2,3,-1,3,-2
2,112,212,1,-2,-3,-1,-2,1,-1,3,3
2,112,220,1,-2,-1,-1,-2,3,-1,3,1
2,112,238,1,-2,3,-1,-2,3,-1,3,-2
2,112,240,1,-2,0,-1,-2,-2,-1,3,3
2,112,242,1,-2,1,-1,-2,-2,-1,3,3
2,112,244,1,-2,-2,-1,-2,1,-1,3,3
2,112,250,1,-2,3,-1,-2,0,-1,3,1
2,112,252,1,-2,0,-1,-2,3,-1,3,1
2,112,254,1,-2,3,-1,-2,3,-1,3,1
2,142,142,1,3,1,-1,3,3,-1,-3,-3
2,142,170,1,3,3,-1,3,0,-1,-3,-2
2,142,174,1,3,3,-1,3,2,-1,-3,-2
2,142,178,1,2,1,-1,3,-3,-1,-3,3
2,142,186,1,3,3,-1,3,-1,-1,-3,1
2,142,204,1,3,0,-1,3,3,-1,-3,-2
2,142,206,1,3,2,-1,3,3,-1,-3,-2
2,142,212,1,2,-3,-1,3,1,-1,-3,3
2,142,220,1,3,-1,-1,3,3,-1,-3,1
2,142,238,1,3,3,-1,3,3,-1,-3,-2
2,142,240,1,2,0,-1,3,-2,-1,-3,3
2,142,242,1,2,1,-1,3,-2,-1,-3,3
2,142,244,1,2,-2,-1,3,1,-1,-3,3
2,142,250,1,3,3,-1,3,0,-1,-3,1
2,142,252,1,3,0,-1,3,3,-1,-3,1
2,142,254,1,3,3,-1,3,3,-1,-3,1
2,170,170,1,3,3,-1,-1,0,-1,-1,-2
2,170,174,1,3,3,-1,-1,2,-1,-1,-2
2,170,178,1,2,1,-1,-1,-3,-1,0,3
2,170,186,1,3,3,-1,-1,-1,-1,-1,1
2,170,204,1,3,0,-1,-1,3,-1,-1,-2
2,170,206,1,3,2,-1,-1,3,-1,-1,-2
2,170,212,1,2,-3,-1,-1,1,-1,0,3
2,170,220,1,3,-1,-1,-1,3,-1,-1,1
2,170,238,1,3,3,-1,-1,3,-1,-1,-2
2,170,240,1,2,0,-1,-1,-2,-1,0,3
2,170,242,1,2,1,-1,-1,-2,-1,0,3
2,170,244,1,2,-2,-1,-1,1,-1,0,3
2,170,250,1,3,3,-1,-1,0,-1,-1,1
2,170,252,1,3,0,-1,-1,3,-1,-1,1
2,170,254,1,3,3,-1,-1,3,-1,-1,1
2,174,174,1,3,3,-1,2,2,-1,-2,-2
2,174,178,1,3,1,-1,2,-3,-1,-2,3
2,174,186,1,3,3,-1,2,-1,-1,-2,1
2,174,204,1,3,0,-1,2,3,-1,-2,-2
2,174,206,1,3,2,-1,2,3,-1,-2,-2
2,174,212,1,3,-3,-1,2,1,-1,-2,3
2,174,220,1,3,-1,-1,2,3,-1,-2,1
2,174,238,1,3,3,-1,2,3,-1,-2,-2
2,174,240,1,3,0,-1,2,-2,-1,-2,3
2,174,242,1,3,1,-1,2,-2,-1,-2,3
2,174,244,1,3,-2,-1,2,1,-1,-2,3
2,174,250,1,3,3,-1,2,0,-1,-2,1
2,174,252,1,3,0,-1,2,3,-1,-2,1
2,174,254,1,3,3,-1,2,3,-1,-2,1
2,178,178,1,1,1,-1,-1,-3,-1,1,3
2,178,186,1,3,3,-1,-3,-1,-1,3,1
2,178,204,1,3,0,-1,-3,3,-1,3,-2
2,178,206,1,3,2,-1,-3,3,-1,3,-2
2,178,212,1,1,-2,-1,-1,2,-1,1,1
2,178,220,1,3,-1,-1,-3,3,-1,3,1
2,178,238,1,3,3,-1,-3,3,-1,3,-2
2,178,240,1,1,-1,-1,-1,-1,-1,1,3
2,178,242,1,1,1,-1,-1,-2,-1,1,3
2,178,244,1,1,-2,-1,-1,2,-1,1,3
2,178,250,1,3,3,-1,-3,0,-1,3,1
2,178,252,1,3,0,-1,-3,3,-1,3,1
2,178,254,1,3,3,-1,-3,3,-1,3,1
2,186,186,1,3,3,-1,-2,-1,-1,2,1
2,186,204,1,3,0,-1,-2,3,-1,2,-2
2,186,206,1,3,2,-1,-2,3,-1,2,-2
2,186,212,1,3,-3,-1,-2,1,-1,2,3
2,186,220,1,3,-1,-1,-2,3,-1,2,1
2,186,238,1,3,3,-1,-2,3,-1,2,-2
2,186,240,1,3,0,-1,-2,-2,-1,2,3
2,186,242,1,3,1,-1,-2,-2,-1,2,3
2,186,244,1,3,-2,-1,-2,1,-1,2,3
2,186,250,1,3,3,-1,-2,0,-1,2,1
2,186,252,1,3,0,-1,-2,3,-1,2,1
2,186,254,1,3,3,-1,-2,3,-1,2,1
2,204,204,1,-1,0,-1,3,3,-1,-1,-2
2,204,206,1,-1,2,-1,3,3,-1,-1,-2
2,204,212,1,-1,-3,-1,3,1,-1,-1,3
2,204,220,1,-1,-1,-1,3,3,-1,-1,1
2,204,238,1,-1,3,-1,3,3,-1,-1,-2
2,204,240,1,-1,0,-1,3,-2,-1,-1,3
2,204,242,1,-1,1,-1,3,-2,-1,-1,3
2,204,244,1,-1,-2,-1,3,1,-1,-1,3
2,204,250,1,-1,3,-1,3,0,-1,-1,1
2,204,252,1,-1,0,-1,3,3,-1,-1,1
2,204,254,1,-1,3,-1,3,3,-1,-1,1
2,206,206,1,2,2,-1,3,3,-1,-2,-2
2,206,212,1,2,-3,-1,3,1,-1,-2,3
2,206,220,1,2,-1,-1,3,3,-1,-2,1
